event_id,timestamp,event_type,user_id,session_id,product_id,product_category,product_price,quantity,order_id,cart_value,discount_applied,shipping_method,payment_method,location,age_group,gender,loyalty_member,device,operating_system,browser,ip_address,latency_ms,utm_source,utm_campaign,page_url,referrer_url
e1909e12-f66d-43d2-b3d4-8db7ff7a6e09,2025-09-12 14:28:57,view,user_105,session_781,prod_940,Clothing,160.72,0,,,False,,,Takoradi,55+,Female,True,Mobile,Android,Opera,136.23.231.112,852,youtube,youtube_campaign,search_results_page,https://www.linkedin.com
742bc465-7845-48e4-920c-f9b970bec39b,2025-09-12 14:28:57,view,user_863,session_471,prod_127,Sports,495.11,0,,,False,,,Kano,18-24,Male,False,Tablet,iOS,Opera,119.32.224.123,634,linkedin,linkedin_campaign,checkout_page,https://www.twitter.com
0e9deae5-f16e-4db3-b20b-3b6bbd8e1fe5,2025-09-12 14:28:57,view,user_905,session_428,prod_747,Health,27.06,0,,,False,,,Cape Town,55+,Male,True,Desktop,MacOS,Opera,123.28.158.100,153,linkedin,linkedin_campaign,homepage,https://www.linkedin.com
6cf3666f-f19c-44f1-bbc9-e33e9aeab985,2025-09-12 14:28:57,purchase,user_162,session_629,prod_45,Electronics,462.92,5,order_4702,2314.6,False,Standard,Mobile Money,Kano,45-54,Male,True,Mobile,iOS,Chrome,141.69.192.73,553,linkedin,linkedin_campaign,checkout_page,https://www.instagram.com
d64363fb-05c4-4550-a805-b96247f5ccbe,2025-09-12 14:28:57,view,user_89,session_366,prod_713,Electronics,14.75,0,,,False,,,Lagos,25-34,Female,False,Mobile,iOS,Chrome,14.65.96.165,529,google,google_campaign,search_results_page,https://www.twitter.com
9d465fb2-35da-493e-a61d-048cbc5a2874,2025-09-12 14:28:57,view,user_494,session_899,prod_755,Beauty,484.8,0,,,False,,,Sunyani,45-54,Female,True,Tablet,MacOS,Edge,139.2.90.113,68,google,google_campaign,product_page,https://www.youtube.com
dc5c03a6-9864-4219-aca6-6e65dd19860c,2025-09-12 14:28:57,view,user_355,session_548,prod_947,Health,463.3,0,,,False,,,Tamale,25-34,Female,False,Desktop,Windows,Safari,109.184.209.6,211,instagram,instagram_campaign,homepage,https://www.twitter.com
ee6bf354-dc74-40ea-86ca-45ab426c4f62,2025-09-12 14:28:57,view,user_134,session_219,prod_166,Sports,92.6,0,,,False,,,Nairobi,18-24,Female,False,Desktop,Windows,Edge,173.184.126.176,174,twitter,twitter_campaign,checkout_page,https://www.other.com
f2f6fc51-cde4-41ca-ba32-e58d1cb11ca5,2025-09-12 14:28:57,view,user_107,session_483,prod_368,Sports,437.28,0,,,False,,,Lagos,45-54,Male,True,Desktop,Windows,Safari,37.139.242.181,992,linkedin,linkedin_campaign,product_page,https://www.youtube.com
6c322ad5-b5b4-45d3-9709-da893fc1547c,2025-09-12 14:28:57,view,user_553,session_879,prod_596,Other,188.12,0,,,False,,,Lagos,25-34,Male,True,Desktop,Windows,Opera,91.5.158.76,891,facebook,facebook_campaign,cart_page,https://www.google.com
68f7a868-28b3-4c79-b355-9a2367fcafe9,2025-09-12 14:28:57,view,user_724,session_755,prod_720,Clothing,189.16,0,,,False,,,Kano,25-34,Male,False,Mobile,Android,Safari,40.208.129.65,427,facebook,facebook_campaign,checkout_page,https://www.instagram.com
dba385ba-a061-4875-b6b7-fce57da068b3,2025-09-12 14:28:57,view,user_244,session_362,prod_153,Other,50.7,0,,,False,,,Takoradi,25-34,Male,False,Desktop,MacOS,Edge,71.139.209.45,412,other,other_campaign,checkout_page,https://www.linkedin.com
37c76c68-8c48-4c54-87a6-a7eed228b2b3,2025-09-12 14:28:57,view,user_744,session_535,prod_170,Beauty,98.99,0,,,False,,,Cape Town,18-24,Male,True,Tablet,MacOS,Opera,22.94.54.32,933,youtube,youtube_campaign,homepage,https://www.instagram.com
e2618d81-f0d9-4acc-8615-b5f91c2e41c5,2025-09-12 14:28:57,view,user_236,session_219,prod_287,Automotive,268.37,0,,,False,,,Sunyani,35-44,Male,False,Tablet,iOS,Edge,56.200.194.35,772,instagram,instagram_campaign,checkout_page,https://www.google.com
461fafa2-8f68-4812-9f1a-568b141b886b,2025-09-12 14:28:57,view,user_330,session_88,prod_671,Books,215.78,0,,,False,,,Abuja,45-54,Female,False,Mobile,Android,Firefox,78.191.130.38,447,youtube,youtube_campaign,product_page,https://www.twitter.com
e0a18643-8e27-4768-bd5e-3b3d4f840ce6,2025-09-12 14:28:57,view,user_905,session_170,prod_978,Clothing,228.65,0,,,False,,,Cape Town,45-54,Female,True,Desktop,Windows,Edge,94.71.193.166,470,facebook,facebook_campaign,homepage,https://www.youtube.com
7e0a99ab-3155-4491-a099-c38fa5269ef1,2025-09-12 14:28:57,view,user_709,session_652,prod_300,Books,302.84,0,,,False,,,Johannesburg,45-54,Female,False,Mobile,Android,Opera,248.69.228.14,371,twitter,twitter_campaign,checkout_page,https://www.linkedin.com
549e2561-1f3f-41a6-b1d2-3d5fa675fd75,2025-09-12 14:28:57,view,user_29,session_883,prod_902,Clothing,15.93,0,,,False,,,Takoradi,18-24,Female,False,Tablet,iOS,Edge,107.220.47.8,512,youtube,youtube_campaign,homepage,https://www.linkedin.com
b47434d8-deba-43d5-b087-2e07d6867ca5,2025-09-12 14:28:57,view,user_54,session_628,prod_839,Electronics,18.01,0,,,False,,,Lagos,45-54,Male,True,Mobile,iOS,Safari,77.64.132.2,277,youtube,youtube_campaign,homepage,https://www.google.com
203d81df-a09f-47a8-ad1d-2a909ee3c5cd,2025-09-12 14:28:57,view,user_245,session_152,prod_408,Automotive,37.68,0,,,False,,,Abuja,35-44,Male,True,Mobile,Android,Opera,73.183.95.126,830,linkedin,linkedin_campaign,checkout_page,https://www.linkedin.com
a766b9af-5b4a-420d-bea9-b1adcdb41a91,2025-09-12 14:28:57,view,user_859,session_165,prod_162,Electronics,105.03,0,,,False,,,Kano,35-44,Male,False,Mobile,Android,Chrome,252.184.223.23,729,facebook,facebook_campaign,checkout_page,https://www.linkedin.com
e7a6adbc-f921-43b6-b5cb-843e8d386cf2,2025-09-12 14:28:57,purchase,user_89,session_731,prod_364,Toys,201.89,4,order_3225,807.56,False,Standard,Google Pay,Cape Town,25-34,Male,True,Desktop,Windows,Safari,89.135.125.170,528,twitter,twitter_campaign,checkout_page,https://www.facebook.com
4cd6c0bb-acf7-4dd5-a24d-0138a7997b35,2025-09-12 14:28:57,view,user_548,session_46,prod_97,Sports,410.06,0,,,False,,,Takoradi,18-24,Female,True,Desktop,MacOS,Safari,215.4.77.250,551,other,other_campaign,product_page,https://www.twitter.com
41e1b38d-a907-4c76-a304-57703a7c55e1,2025-09-12 14:28:57,add_to_cart,user_655,session_17,prod_791,Home & Garden,201.79,4,,,False,,,Abuja,55+,Male,False,Mobile,iOS,Edge,31.167.161.147,498,facebook,facebook_campaign,cart_page,https://www.twitter.com
462749d5-2296-4d1d-9279-5fbd21a3c042,2025-09-12 14:28:57,view,user_109,session_838,prod_634,Beauty,416.7,0,,,False,,,Accra,18-24,Male,True,Mobile,Android,Chrome,201.86.121.125,188,instagram,instagram_campaign,checkout_page,https://www.other.com
b18beea0-9b4f-4895-926d-a2935d644460,2025-09-12 14:28:57,add_to_cart,user_582,session_907,prod_582,Beauty,235.94,5,,,False,,,Sunyani,55+,Male,True,Tablet,iOS,Opera,35.124.29.149,99,youtube,youtube_campaign,search_results_page,https://www.google.com
99107fad-4b48-4db9-9a67-3372a6621d93,2025-09-12 14:28:57,view,user_61,session_835,prod_181,Beauty,459.25,0,,,False,,,Accra,55+,Male,False,Mobile,Android,Safari,137.89.109.56,32,other,other_campaign,checkout_page,https://www.twitter.com
71724941-9d43-4d5c-9a4e-a58c33bbf73f,2025-09-12 14:28:57,purchase,user_717,session_362,prod_608,Sports,155.75,4,order_5027,623.0,False,Standard,Bank Transfer,Lagos,35-44,Male,True,Tablet,MacOS,Safari,138.247.95.239,816,facebook,facebook_campaign,product_page,https://www.facebook.com
02533d06-39a2-462b-a5a0-7c4c21500c3c,2025-09-12 14:28:57,purchase,user_380,session_541,prod_170,Beauty,98.99,4,order_7395,395.96,True,Overnight,Google Pay,Kano,25-34,Female,True,Tablet,MacOS,Safari,217.214.142.3,79,google,google_campaign,search_results_page,https://www.other.com
f481b7c2-503c-46c3-aca1-5297e50bfb88,2025-09-12 14:28:57,view,user_836,session_841,prod_943,Sports,402.15,0,,,False,,,Kano,25-34,Female,False,Desktop,Windows,Firefox,82.207.93.192,286,facebook,facebook_campaign,search_results_page,https://www.linkedin.com
3194da30-8d72-46f7-9dc9-77fa3011bc1c,2025-09-12 14:28:57,view,user_625,session_517,prod_674,Health,326.23,0,,,False,,,Kano,25-34,Male,False,Desktop,MacOS,Firefox,190.213.204.149,639,instagram,instagram_campaign,search_results_page,https://www.youtube.com
1459516a-ed9b-4808-9f12-b33969774cf9,2025-09-12 14:28:57,view,user_41,session_321,prod_804,Home & Garden,353.91,0,,,False,,,Accra,45-54,Male,False,Desktop,MacOS,Chrome,201.115.19.178,688,youtube,youtube_campaign,search_results_page,https://www.instagram.com
b403bfb8-2166-4d90-869f-3b0bd872a405,2025-09-12 14:28:57,view,user_544,session_723,prod_821,Automotive,324.86,0,,,False,,,Kano,35-44,Male,True,Mobile,Android,Edge,102.150.79.211,699,youtube,youtube_campaign,checkout_page,https://www.youtube.com
07069622-e8fb-49cb-b069-819c966b1705,2025-09-12 14:28:57,view,user_874,session_741,prod_860,Electronics,197.89,0,,,False,,,Kano,45-54,Female,False,Desktop,MacOS,Chrome,162.159.211.230,396,other,other_campaign,homepage,https://www.facebook.com
01fd7caa-4a11-4742-b368-939f72ca67fe,2025-09-12 14:28:57,view,user_905,session_274,prod_247,Home & Garden,376.52,0,,,False,,,Tamale,55+,Female,False,Desktop,MacOS,Edge,242.212.44.64,278,twitter,twitter_campaign,checkout_page,https://www.twitter.com
308df296-e9f2-4cb1-815a-0a0427e51bb0,2025-09-12 14:28:57,purchase,user_124,session_687,prod_195,Sports,95.41,3,order_5085,286.23,True,Express,Bank Transfer,Abuja,45-54,Female,False,Desktop,MacOS,Edge,29.236.136.152,251,other,other_campaign,checkout_page,https://www.other.com
de6e5fb9-906a-49a2-b1f5-8781d0818ccf,2025-09-12 14:28:57,view,user_390,session_793,prod_739,Books,89.52,0,,,False,,,Cape Town,55+,Male,False,Tablet,iOS,Opera,46.78.62.251,79,youtube,youtube_campaign,product_page,https://www.linkedin.com
e70964e8-e016-4ca6-8dfc-a56cc0a48edb,2025-09-12 14:28:57,add_to_cart,user_393,session_343,prod_643,Home & Garden,90.88,4,,,False,,,Lagos,18-24,Female,True,Desktop,Windows,Firefox,2.171.220.161,335,other,other_campaign,checkout_page,https://www.youtube.com
3545619c-3cf1-4868-af74-46c2fc44cecb,2025-09-12 14:28:57,view,user_592,session_235,prod_935,Electronics,265.51,0,,,False,,,Abuja,45-54,Female,True,Desktop,MacOS,Safari,171.106.163.52,419,facebook,facebook_campaign,homepage,https://www.linkedin.com
1a882708-8ade-42af-b90b-1a00e07b342c,2025-09-12 14:28:57,view,user_416,session_738,prod_239,Beauty,43.93,0,,,False,,,Lagos,55+,Female,True,Tablet,MacOS,Edge,36.156.237.118,479,google,google_campaign,checkout_page,https://www.other.com
0df87694-96f8-4e72-9345-50499ff37d64,2025-09-12 14:28:57,purchase,user_801,session_900,prod_975,Toys,17.77,2,order_4701,35.54,True,Express,Mobile Money,Cape Town,55+,Male,False,Desktop,MacOS,Opera,198.167.103.74,238,google,google_campaign,homepage,https://www.instagram.com
0a7c62e2-afa7-4d41-8a41-a9a9afb82baf,2025-09-12 14:28:57,view,user_115,session_281,prod_507,Home & Garden,101.97,0,,,False,,,Accra,35-44,Female,False,Mobile,iOS,Chrome,15.68.175.230,926,youtube,youtube_campaign,cart_page,https://www.other.com
f8e9308a-2663-423e-a3df-adc07140c0f0,2025-09-12 14:28:57,view,user_240,session_7,prod_846,Health,74.15,0,,,False,,,Sunyani,25-34,Male,False,Mobile,iOS,Chrome,75.145.232.220,507,youtube,youtube_campaign,homepage,https://www.instagram.com
0dffb9b4-c9e6-4a9c-80a0-9592a83ccd86,2025-09-12 14:28:57,view,user_720,session_629,prod_184,Other,196.18,0,,,False,,,Kumasi,18-24,Female,False,Mobile,Android,Firefox,39.168.67.100,178,instagram,instagram_campaign,product_page,https://www.google.com
e64e3ab0-dc70-49ac-a8f7-276c8f7d82f9,2025-09-12 14:28:57,view,user_835,session_316,prod_582,Beauty,235.94,0,,,False,,,Lagos,18-24,Female,False,Mobile,Android,Edge,86.132.1.204,964,facebook,facebook_campaign,product_page,https://www.linkedin.com
a8af9319-b56d-48e1-8f6e-781f2787b92d,2025-09-12 14:28:57,view,user_466,session_673,prod_163,Clothing,115.22,0,,,False,,,Kano,18-24,Female,True,Mobile,Android,Opera,128.62.160.61,632,facebook,facebook_campaign,homepage,https://www.twitter.com
ea8ba41f-7ed4-4516-997e-ed7c6377957f,2025-09-12 14:28:57,view,user_525,session_731,prod_624,Other,336.6,0,,,False,,,Lagos,18-24,Female,False,Desktop,MacOS,Opera,55.227.114.159,931,google,google_campaign,search_results_page,https://www.linkedin.com
984edc0e-3afe-4c78-8368-46cf42652177,2025-09-12 14:28:57,search,user_192,session_960,prod_640,Automotive,261.42,0,,,False,,,Abuja,25-34,Female,True,Tablet,MacOS,Safari,211.194.207.48,257,facebook,facebook_campaign,checkout_page,https://www.linkedin.com
b72ef161-0b79-4a19-96dc-3383fc4fe1cf,2025-09-12 14:28:57,view,user_449,session_417,prod_103,Toys,317.75,0,,,False,,,Nairobi,18-24,Male,False,Desktop,MacOS,Edge,186.204.203.222,297,facebook,facebook_campaign,cart_page,https://www.instagram.com
7df370b8-6daa-4f28-9c60-f4191c249c37,2025-09-12 14:28:57,purchase,user_447,session_638,prod_241,Toys,423.46,4,order_9067,1693.84,False,Standard,Paypal,Kano,18-24,Male,True,Mobile,Android,Firefox,239.217.145.121,474,youtube,youtube_campaign,checkout_page,https://www.instagram.com
b2a6d8b2-02f5-4d5b-bf25-92115817223f,2025-09-12 14:28:57,view,user_786,session_574,prod_978,Clothing,228.65,0,,,False,,,Nairobi,25-34,Female,False,Tablet,MacOS,Firefox,2.230.64.252,81,twitter,twitter_campaign,search_results_page,https://www.twitter.com
08f64045-85cb-4c36-939e-3acbcab084ba,2025-09-12 14:28:57,view,user_543,session_429,prod_913,Electronics,459.12,0,,,False,,,Lagos,55+,Male,False,Tablet,iOS,Chrome,44.52.116.208,93,other,other_campaign,cart_page,https://www.linkedin.com
8b69e92f-2155-4030-96cd-23f6f6255c79,2025-09-12 14:28:57,view,user_5,session_600,prod_304,Other,373.5,0,,,False,,,Accra,45-54,Male,False,Mobile,iOS,Opera,21.218.199.120,408,youtube,youtube_campaign,product_page,https://www.youtube.com
8243e805-a49f-4a2a-87a5-f1f584bf3125,2025-09-12 14:28:57,view,user_592,session_76,prod_733,Sports,435.51,0,,,False,,,Abuja,25-34,Male,False,Tablet,MacOS,Safari,145.93.194.204,680,other,other_campaign,homepage,https://www.facebook.com
15535a97-76fc-43cb-9902-3496b0f41df0,2025-09-12 14:28:57,view,user_283,session_753,prod_985,Health,129.23,0,,,False,,,Cape Town,55+,Female,False,Desktop,Windows,Safari,248.176.178.132,224,other,other_campaign,product_page,https://www.facebook.com
048759a1-32c8-4a1a-a151-5c190914612b,2025-09-12 14:28:57,purchase,user_368,session_591,prod_829,Books,99.22,5,order_5218,496.1,True,Standard,Paypal,Abuja,25-34,Female,True,Tablet,iOS,Firefox,209.173.207.152,621,google,google_campaign,homepage,https://www.google.com
57964713-ddcb-4939-9292-a7e8b0ccfe44,2025-09-12 14:28:57,view,user_967,session_612,prod_917,Sports,386.26,0,,,False,,,Cape Town,25-34,Male,True,Desktop,Windows,Chrome,17.21.244.40,190,facebook,facebook_campaign,checkout_page,https://www.twitter.com
110b1c32-60a7-40f7-a046-0aaff4e10abb,2025-09-12 14:28:57,view,user_501,session_284,prod_121,Home & Garden,472.01,0,,,False,,,Takoradi,45-54,Female,True,Tablet,iOS,Opera,220.0.198.198,371,linkedin,linkedin_campaign,search_results_page,https://www.google.com
97873f7e-7ead-4320-be31-1ed76ce302a9,2025-09-12 14:28:57,view,user_938,session_785,prod_31,Home & Garden,477.92,0,,,False,,,Accra,45-54,Female,True,Mobile,iOS,Chrome,237.239.151.130,620,twitter,twitter_campaign,product_page,https://www.other.com
b470e182-df31-475a-a07b-17771377352f,2025-09-12 14:28:57,purchase,user_391,session_310,prod_382,Sports,200.29,3,order_3419,600.87,False,Express,Cash on Delivery,Lagos,25-34,Male,False,Mobile,iOS,Edge,165.230.12.11,374,twitter,twitter_campaign,cart_page,https://www.instagram.com
ee71dbec-bb60-459e-b1da-a1a908c5fad1,2025-09-12 14:28:57,search,user_121,session_255,prod_587,Toys,31.91,0,,,False,,,Kano,35-44,Male,False,Desktop,Windows,Safari,191.30.218.237,302,facebook,facebook_campaign,search_results_page,https://www.google.com
791c5aee-c664-40ed-966a-6166d3556337,2025-09-12 14:28:57,view,user_715,session_576,prod_211,Clothing,37.57,0,,,False,,,Lagos,18-24,Female,True,Desktop,MacOS,Safari,127.89.213.152,374,google,google_campaign,product_page,https://www.linkedin.com
ce3c8da1-a194-49a4-8351-05a76c4cb4b0,2025-09-12 14:28:57,view,user_659,session_235,prod_870,Health,14.46,0,,,False,,,Takoradi,18-24,Female,False,Tablet,MacOS,Firefox,244.61.236.50,918,instagram,instagram_campaign,cart_page,https://www.google.com
677a27cb-93b0-43a3-8730-4ddb94565363,2025-09-12 14:28:57,view,user_973,session_149,prod_625,Health,249.21,0,,,False,,,Abuja,18-24,Female,True,Tablet,iOS,Chrome,157.231.229.249,698,facebook,facebook_campaign,cart_page,https://www.twitter.com
c8674979-23fb-4d99-a13e-98873f7843eb,2025-09-12 14:28:57,purchase,user_268,session_539,prod_775,Automotive,200.58,1,order_7825,200.58,True,Overnight,Cash on Delivery,Lagos,18-24,Male,False,Mobile,Android,Firefox,89.227.9.119,275,google,google_campaign,search_results_page,https://www.google.com
89874f2c-e2a0-40d4-a44e-95eb9f2dba6b,2025-09-12 14:28:57,view,user_268,session_182,prod_575,Books,185.38,0,,,False,,,Johannesburg,35-44,Female,True,Mobile,iOS,Opera,232.118.242.92,835,google,google_campaign,homepage,https://www.other.com
6c69f836-439b-4692-b17d-86374e3f2cc8,2025-09-12 14:28:57,view,user_996,session_843,prod_356,Beauty,28.33,0,,,False,,,Takoradi,35-44,Male,False,Mobile,iOS,Safari,83.41.153.213,722,instagram,instagram_campaign,cart_page,https://www.twitter.com
2cc68a45-dc71-49bb-b86d-7149a50179e4,2025-09-12 14:28:57,view,user_970,session_691,prod_844,Beauty,47.21,0,,,False,,,Sunyani,35-44,Male,False,Tablet,MacOS,Edge,125.40.116.8,770,twitter,twitter_campaign,homepage,https://www.linkedin.com
cbc66cf6-c850-47ef-8cc2-fd65ed15e472,2025-09-12 14:28:57,view,user_788,session_227,prod_798,Books,168.78,0,,,False,,,Lagos,35-44,Male,False,Desktop,MacOS,Safari,253.85.180.153,594,google,google_campaign,cart_page,https://www.facebook.com
509ba242-cbb3-4fa7-ad90-5ba00629f9a6,2025-09-12 14:28:57,add_to_cart,user_911,session_410,prod_339,Home & Garden,423.84,3,,,False,,,Kano,35-44,Female,True,Desktop,Windows,Opera,99.43.19.133,96,other,other_campaign,product_page,https://www.linkedin.com
cc1cdbf7-6d94-415e-bb3b-2aca1a0c79d8,2025-09-12 14:28:57,search,user_659,session_436,prod_930,Home & Garden,421.19,0,,,False,,,Takoradi,55+,Female,False,Tablet,MacOS,Edge,18.82.18.84,540,twitter,twitter_campaign,homepage,https://www.google.com
36214086-8736-4fd8-9ef8-3b29c599e17c,2025-09-12 14:28:57,view,user_205,session_320,prod_656,Toys,427.77,0,,,False,,,Johannesburg,18-24,Male,True,Desktop,MacOS,Safari,251.72.83.60,224,other,other_campaign,checkout_page,https://www.other.com
a4362026-8220-40e4-be15-d499d0db170b,2025-09-12 14:28:57,view,user_885,session_215,prod_113,Beauty,6.27,0,,,False,,,Nairobi,45-54,Female,False,Mobile,Android,Firefox,57.71.203.0,187,other,other_campaign,product_page,https://www.linkedin.com
bb4ccecc-2263-4cb6-b6ff-7ed19a893463,2025-09-12 14:28:57,search,user_900,session_910,prod_57,Clothing,33.25,0,,,False,,,Nairobi,55+,Male,False,Tablet,iOS,Firefox,199.216.189.55,782,twitter,twitter_campaign,search_results_page,https://www.facebook.com
9ba3980f-7e81-4574-9362-7a67d06e2a4a,2025-09-12 14:28:57,view,user_599,session_302,prod_208,Beauty,205.74,0,,,False,,,Abuja,18-24,Male,False,Tablet,MacOS,Safari,56.128.160.137,984,facebook,facebook_campaign,search_results_page,https://www.twitter.com
a84f5e61-5941-402e-a5ad-178d4963e592,2025-09-12 14:28:57,purchase,user_808,session_777,prod_648,Other,397.69,5,order_3542,1988.45,True,Standard,Google Pay,Lagos,18-24,Female,True,Mobile,Android,Chrome,206.44.71.93,283,youtube,youtube_campaign,product_page,https://www.linkedin.com
a91e1754-cda4-4d7d-be8c-afceb8a6e039,2025-09-12 14:28:57,purchase,user_179,session_990,prod_897,Toys,425.96,2,order_9949,851.92,True,Express,Mobile Money,Kumasi,25-34,Female,True,Mobile,Android,Edge,63.77.100.60,69,youtube,youtube_campaign,homepage,https://www.other.com
7078d7c8-7bf7-4168-88ee-a57fc2f3046e,2025-09-12 14:28:57,view,user_529,session_665,prod_958,Sports,382.06,0,,,False,,,Kano,18-24,Male,False,Mobile,iOS,Safari,42.105.11.198,635,facebook,facebook_campaign,product_page,https://www.google.com
4b7e870a-b2c7-4959-9ca9-7ec79f399f22,2025-09-12 14:28:57,view,user_269,session_723,prod_518,Sports,372.14,0,,,False,,,Nairobi,35-44,Female,False,Mobile,Android,Firefox,66.29.120.191,986,other,other_campaign,cart_page,https://www.facebook.com
ab640fe9-d933-4847-91c8-e4d4042bf5d3,2025-09-12 14:28:57,add_to_cart,user_913,session_565,prod_866,Other,171.53,3,,,False,,,Tamale,55+,Female,False,Tablet,iOS,Edge,145.58.41.241,827,twitter,twitter_campaign,product_page,https://www.instagram.com
f404238d-2365-47dd-b22b-dfdfea8c4ca3,2025-09-12 14:28:57,view,user_275,session_648,prod_152,Home & Garden,416.43,0,,,False,,,Takoradi,18-24,Male,False,Desktop,Windows,Opera,156.85.202.195,727,facebook,facebook_campaign,product_page,https://www.google.com
4a5b1e14-7efa-4e8d-ab0e-cc31cb591d6e,2025-09-12 14:28:57,add_to_cart,user_444,session_173,prod_139,Beauty,331.21,3,,,False,,,Abuja,55+,Male,False,Tablet,iOS,Edge,242.102.71.103,249,twitter,twitter_campaign,checkout_page,https://www.instagram.com
acdf040b-f34f-4806-9961-300c0720d7d1,2025-09-12 14:28:57,view,user_220,session_924,prod_255,Beauty,412.49,0,,,False,,,Lagos,35-44,Male,True,Desktop,Windows,Opera,27.12.114.80,151,twitter,twitter_campaign,homepage,https://www.twitter.com
a5f6be39-46fa-45fd-acd1-54d25fe0b67f,2025-09-12 14:28:57,purchase,user_969,session_897,prod_958,Sports,382.06,3,order_3313,1146.18,True,Overnight,Apple Pay,Johannesburg,25-34,Male,False,Tablet,MacOS,Opera,34.231.199.90,885,other,other_campaign,cart_page,https://www.other.com
7dff1a2a-3306-44a9-be52-fd18fff008b1,2025-09-12 14:28:57,purchase,user_19,session_705,prod_104,Sports,452.42,4,order_5882,1809.68,False,Express,Apple Pay,Johannesburg,18-24,Female,True,Tablet,MacOS,Edge,70.254.172.67,75,google,google_campaign,cart_page,https://www.other.com
08088574-db93-4fe3-a2f5-69b8fab7cb93,2025-09-12 14:28:57,add_to_cart,user_468,session_679,prod_669,Automotive,144.39,1,,,False,,,Abuja,18-24,Female,False,Tablet,iOS,Safari,137.43.24.232,506,facebook,facebook_campaign,homepage,https://www.youtube.com
cb11e449-bc68-407d-a857-f88f4ce7b1c0,2025-09-12 14:28:57,view,user_295,session_882,prod_457,Automotive,487.67,0,,,False,,,Lagos,35-44,Male,False,Desktop,MacOS,Edge,222.63.139.80,684,linkedin,linkedin_campaign,search_results_page,https://www.youtube.com
9ea84d28-8e1d-4fe0-9f4a-a4727540bf07,2025-09-12 14:28:57,purchase,user_948,session_289,prod_504,Books,208.8,1,order_1479,208.8,False,Overnight,Apple Pay,Abuja,55+,Male,True,Tablet,iOS,Opera,210.4.104.233,760,other,other_campaign,homepage,https://www.google.com
0c0119d2-d738-4505-b14c-0a0038ff0516,2025-09-12 14:28:57,view,user_893,session_588,prod_3,Health,451.0,0,,,False,,,Tamale,18-24,Male,False,Tablet,MacOS,Edge,91.241.234.55,225,instagram,instagram_campaign,cart_page,https://www.google.com
82621e21-3216-46bc-af26-81a193b2150c,2025-09-12 14:28:57,purchase,user_591,session_259,prod_163,Clothing,115.22,2,order_3355,230.44,True,Express,Paypal,Lagos,55+,Male,False,Desktop,MacOS,Firefox,59.102.80.227,138,youtube,youtube_campaign,product_page,https://www.other.com
e56b0d3d-a2b4-4eec-bb47-6bd8b775dea9,2025-09-12 14:28:57,view,user_649,session_261,prod_614,Beauty,65.22,0,,,False,,,Cape Town,55+,Female,False,Mobile,iOS,Chrome,225.247.153.213,696,instagram,instagram_campaign,cart_page,https://www.twitter.com
2987ea97-44b4-44e3-a1dc-7de807a558f3,2025-09-12 14:28:57,view,user_222,session_827,prod_836,Sports,471.43,0,,,False,,,Kumasi,35-44,Female,True,Tablet,iOS,Chrome,84.215.200.234,41,google,google_campaign,product_page,https://www.google.com
775a658c-fa09-4b8e-9586-9e4cc7aacf6a,2025-09-12 14:28:57,view,user_459,session_647,prod_910,Sports,226.84,0,,,False,,,Takoradi,45-54,Male,False,Desktop,MacOS,Firefox,106.76.61.169,854,other,other_campaign,search_results_page,https://www.twitter.com
29f7da50-4ef7-489e-817a-f137b968c3c4,2025-09-12 14:28:57,add_to_cart,user_160,session_207,prod_350,Electronics,442.28,1,,,False,,,Cape Town,45-54,Male,True,Desktop,MacOS,Opera,110.72.89.33,306,linkedin,linkedin_campaign,homepage,https://www.linkedin.com
49203dd8-0130-4b28-82eb-5ed96a31d4d6,2025-09-12 14:28:57,view,user_518,session_24,prod_480,Toys,415.09,0,,,False,,,Takoradi,25-34,Male,False,Desktop,Windows,Edge,99.219.8.53,958,facebook,facebook_campaign,product_page,https://www.google.com
1b09d708-730b-4f9b-8b0c-1764086cc041,2025-09-12 14:28:57,view,user_27,session_667,prod_281,Clothing,268.23,0,,,False,,,Nairobi,55+,Male,True,Desktop,Windows,Chrome,187.250.98.77,227,facebook,facebook_campaign,search_results_page,https://www.other.com
7fd5eed0-6c25-4f81-ace3-9f9676110b0e,2025-09-12 14:28:57,purchase,user_327,session_203,prod_37,Automotive,8.59,2,order_7592,17.18,False,Express,Cash on Delivery,Takoradi,45-54,Male,False,Mobile,iOS,Chrome,154.198.187.135,402,facebook,facebook_campaign,search_results_page,https://www.google.com
75b4c6b4-71f1-4413-95fc-87d48b7ab109,2025-09-12 14:28:57,view,user_288,session_668,prod_705,Clothing,240.15,0,,,False,,,Sunyani,18-24,Female,True,Tablet,iOS,Chrome,184.75.239.117,904,facebook,facebook_campaign,product_page,https://www.google.com
e731bfab-2891-48f0-8da4-f05b851c361b,2025-09-12 14:28:57,purchase,user_168,session_202,prod_711,Health,272.86,5,order_4560,1364.3,True,Express,Cash on Delivery,Accra,25-34,Female,False,Desktop,Windows,Opera,112.113.164.133,540,instagram,instagram_campaign,cart_page,https://www.google.com
131f7a57-d79d-4aba-9de1-0234bb9efa75,2025-09-12 14:28:57,view,user_925,session_621,prod_895,Home & Garden,327.26,0,,,False,,,Kano,25-34,Male,False,Desktop,Windows,Chrome,157.51.46.24,851,other,other_campaign,checkout_page,https://www.twitter.com
